CustomerID,TotalOrders,TotalSpend,AOV,PurchaseFrequency,CLTV
16792,2,110.38000000000001,55.190000000000005,2,1324.5600000000002
16793,1,243.84,243.84,1,2926.08
16794,10,1196.5,119.65,10,14358.0
16795,1,414.88,414.88,1,4978.5599999999995
16796,1,305.62,305.62,1,3667.44
16800,1,1162.65,1162.65,1,13951.800000000001
16801,4,1594.23,398.5575,4,19130.760000000002
16803,1,332.3,332.3,1,3987.6000000000004
16804,3,536.99,178.99666666666667,3,6443.88
16805,2,460.59,230.295,2,5527.08
16806,4,762.16,190.54,4,9145.92
16807,3,1121.59,373.8633333333333,3,13459.079999999998
16808,2,288.42,144.21,2,3461.04
16809,5,914.69,182.93800000000002,5,10976.28
16810,1,309.54,309.54,1,3714.4800000000005
16811,2,547.07,273.535,2,6564.84
16812,1,479.35,479.35,1,5752.200000000001
16813,10,1652.18,165.21800000000002,10,19826.160000000003
16814,21,6416.7,305.5571428571428,21,77000.4
16816,4,417.06,104.265,4,5004.72
16817,9,1604.75,178.30555555555554,9,19257.0
16818,11,3349.57,304.50636363636363,11,40194.84
16820,1,497.61,497.61,1,5971.32
16823,1,358.38,358.38,1,4300.5599999999995
16824,2,460.64,230.32,2,5527.68
16825,2,775.1800000000001,387.59000000000003,2,9302.16
16826,1,341.7,341.7,1,4100.4
16828,2,128.5,64.25,2,1542.0
16829,1,197.22,197.22,1,2366.64
16830,1,325.91,325.91,1,3910.92
16832,3,199.15,66.38333333333334,3,2389.8
16833,4,1106.53,276.6325,4,13278.36
16834,1,413.46,413.46,1,4961.5199999999995
16835,2,180.85,90.425,2,2170.2
16836,2,251.87,125.935,2,3022.44
16837,11,3170.98,288.2709090909091,11,38051.759999999995
16838,2,588.85,294.425,2,7066.200000000001
16839,34,16594.35,488.06911764705876,34,199132.19999999998
16841,6,1869.82,311.63666666666666,6,22437.84
16842,3,1264.19,421.3966666666667,3,15170.28
16843,16,10196.57,637.285625,16,122358.84
16846,1,214.32,214.32,1,2571.84
16847,1,193.44,193.44,1,2321.2799999999997
16848,1,281.42,281.42,1,3377.04
16849,1,124.57,124.57,1,1494.84
16850,1,332.41,332.41,1,3988.92
16851,3,342.45,114.14999999999999,3,4109.4
16852,2,144.91000000000003,72.45500000000001,2,1738.9200000000003
16855,2,328.4,164.2,2,3940.7999999999997
16856,1,35.400000000000006,35.400000000000006,1,424.80000000000007
16858,1,375.69000000000005,375.69000000000005,1,4508.280000000001
16859,2,747.81,373.905,2,8973.72
16861,2,173.76,86.88,2,2085.12
16863,2,502.8,251.4,2,6033.6
16866,3,207.73999999999998,69.24666666666666,3,2492.879999999999
16869,4,817.12,204.28,4,9805.44
16871,6,2812.34,468.72333333333336,6,33748.08
16872,3,680.02,226.67333333333332,3,8160.24
16873,6,7123.62,1187.27,6,85483.44
16875,5,2095.53,419.10600000000005,5,25146.36
16877,6,846.62,141.10333333333332,6,10159.439999999999
16878,1,13.3,13.3,1,159.60000000000002
16880,7,1491.43,213.0614285714286,7,17897.16
16881,1,432.0,432.0,1,5184.0
16882,3,705.12,235.04,3,8461.44
16883,2,272.48,136.24,2,3269.76
16884,2,429.84000000000003,214.92000000000002,2,5158.08
16885,3,450.41,150.13666666666668,3,5404.920000000001
16887,1,192.32999999999998,192.32999999999998,1,2307.96
16889,3,1578.67,526.2233333333334,3,18944.04
16891,5,742.43,148.486,5,8909.16
16892,5,518.19,103.638,5,6218.280000000001
16893,1,145.93,145.93,1,1751.16
16895,1,202.27,202.27,1,2427.2400000000002
16897,2,289.78,144.89,2,3477.3599999999997
16898,3,501.03,167.01,3,6012.36
16899,6,1271.06,211.84333333333333,6,15252.72
16900,3,887.11,295.7033333333333,3,10645.32
16902,1,1706.88,1706.88,1,20482.56
16903,1,363.2,363.2,1,4358.4
16904,16,3653.75,228.359375,16,43845.0
16905,7,3037.6,433.9428571428571,7,36451.2
16906,4,559.59,139.8975,4,6715.08
16907,5,928.76,185.752,5,11145.119999999999
16909,1,379.14,379.14,1,4549.68
16910,8,1508.96,188.62,8,18107.52
16912,11,2555.58,232.32545454545453,11,30666.96
16913,1,113.44,113.44,1,1361.28
16914,1,183.76,183.76,1,2205.12
16915,6,621.6800000000001,103.61333333333334,6,7460.160000000001
16916,2,562.41,281.205,2,6748.92
16917,1,391.52,391.52,1,4698.24
16918,6,1068.82,178.13666666666666,6,12825.84
16919,11,2592.25,235.6590909090909,11,31107.0
16921,1,154.18,154.18,1,1850.16
16923,19,7069.08,372.0568421052632,19,84828.95999999999
16924,3,829.89,276.63,3,9958.68
16926,1,230.25,230.25,1,2763.0
16927,3,543.05,181.01666666666665,3,6516.599999999999
16928,17,2814.7,165.5705882352941,17,33776.399999999994
16929,7,1295.39,185.0557142857143,7,15544.68
16930,3,378.89,126.29666666666667,3,4546.68
16931,21,4554.87,216.89857142857142,21,54658.44
16932,1,150.23000000000002,150.23000000000002,1,1802.7600000000002
16933,2,563.23,281.615,2,6758.76
16934,2,931.03,465.515,2,11172.36
16936,1,261.9,261.9,1,3142.7999999999997
16938,4,2711.6800000000003,677.9200000000001,4,32540.160000000003
16940,3,3049.88,1016.6266666666667,3,36598.56
16942,9,1904.99,211.66555555555556,9,22859.88
16943,3,816.73,272.24333333333334,3,9800.76
16945,19,4345.5,228.71052631578948,19,52146.0
16947,1,406.48,406.48,1,4877.76
16948,3,435.02,145.00666666666666,3,5220.24
16949,6,1286.27,214.37833333333333,6,15435.24
16950,3,1178.56,392.8533333333333,3,14142.72
16951,3,1277.75,425.9166666666667,3,15333.0
16952,2,167.61,83.805,2,2011.3200000000002
16953,1,20.8,20.8,1,249.60000000000002
16954,9,2085.08,231.67555555555555,9,25020.96
16955,4,518.67,129.6675,4,6224.039999999999
16956,1,308.74,308.74,1,3704.88
16957,2,416.64,208.32,2,4999.68
16959,1,117.35000000000001,117.35000000000001,1,1408.2
16960,3,507.05,169.01666666666668,3,6084.6
16961,1,234.17,234.17,1,2810.04
16963,1,110.55000000000001,110.55000000000001,1,1326.6000000000001
16965,1,201.19,201.19,1,2414.2799999999997
16966,7,2154.97,307.8528571428571,7,25859.64
16967,1,319.02,319.02,1,3828.24
16968,2,439.43,219.715,2,5273.16
16969,3,650.41,216.8033333333333,3,7804.92
16971,1,357.21,357.21,1,4286.5199999999995
16976,1,251.51999999999998,251.51999999999998,1,3018.24
16978,1,344.33,344.33,1,4131.96
16979,6,1852.0,308.6666666666667,6,22224.0
16980,2,1028.46,514.23,2,12341.52
16982,1,384.06,384.06,1,4608.72
16983,7,1905.87,272.26714285714286,7,22870.44
16984,2,4459.52,2229.76,2,53514.240000000005
16985,10,5464.12,546.412,10,65569.44
16986,2,1873.2,936.6,2,22478.4
16987,7,1616.8,230.97142857142856,7,19401.6
16988,1,126.12,126.12,1,1513.44
16989,6,1133.25,188.875,6,13599.0
16990,1,179.0,179.0,1,2148.0
16992,5,1614.31,322.86199999999997,5,19371.72
16996,6,1456.96,242.82666666666668,6,17483.52
16997,3,702.0,234.0,3,8424.0
16998,4,295.0,73.75,4,3540.0
16999,2,484.82,242.41,2,5817.84
17001,11,3989.57,362.6881818181818,11,47874.840000000004
17002,3,1493.73,497.91,3,17924.760000000002
17004,2,1312.1399999999999,656.0699999999999,2,15745.679999999998
17006,4,781.78,195.445,4,9381.36
17007,6,889.9300000000001,148.3216666666667,6,10679.16
17010,1,195.36,195.36,1,2344.32
17011,1,270.9,270.9,1,3250.7999999999997
17014,3,583.4300000000001,194.4766666666667,3,7001.160000000001
17015,3,1838.6100000000001,612.87,3,22063.32
17017,20,8694.26,434.713,20,104331.12
17018,2,920.1,460.05,2,11041.2
17019,4,1258.08,314.52,4,15096.96
17022,1,71.0,71.0,1,852.0
17024,3,95.85,31.95,3,1150.1999999999998
17025,3,357.77,119.25666666666666,3,4293.24
17026,2,154.82999999999998,77.41499999999999,2,1857.9599999999998
17027,6,877.5600000000001,146.26000000000002,6,10530.720000000001
17029,2,716.0,358.0,2,8592.0
17030,1,146.87,146.87,1,1762.44
17031,2,380.35,190.175,2,4564.200000000001
17033,3,1030.14,343.38000000000005,3,12361.68
17034,3,745.52,248.50666666666666,3,8946.24
17035,2,433.53000000000003,216.76500000000001,2,5202.360000000001
17037,1,1267.32,1267.32,1,15207.84
17038,1,112.4,112.4,1,1348.8000000000002
17040,1,449.73,449.73,1,5396.76
17041,3,1071.49,357.16333333333336,3,12857.880000000001
17042,5,1036.58,207.31599999999997,5,12438.96
17043,4,1735.18,433.795,4,20822.16
17044,1,948.48,948.48,1,11381.76
17045,3,339.44,113.14666666666666,3,4073.2799999999997
17046,1,642.02,642.02,1,7704.24
17047,3,1100.9,366.9666666666667,3,13210.800000000001
17048,3,925.35,308.45,3,11104.199999999999
17049,9,5655.03,628.3366666666666,9,67860.35999999999
17050,6,3185.64,530.9399999999999,6,38227.67999999999
17051,1,240.89000000000001,240.89000000000001,1,2890.6800000000003
17052,1,399.09,399.09,1,4789.08
17053,1,498.48,498.48,1,5981.76
17054,5,1356.33,271.26599999999996,5,16275.96
17058,3,1179.89,393.2966666666667,3,14158.68
17059,5,3080.39,616.078,5,36964.68
17060,1,234.24,234.24,1,2810.88
17061,11,5232.2300000000005,475.65727272727275,11,62786.76000000001
17062,4,533.33,133.3325,4,6399.960000000001
17063,7,1461.14,208.73428571428573,7,17533.68
17064,3,855.45,285.15000000000003,3,10265.400000000001
17068,21,4552.14,216.76857142857145,21,54625.68000000001
17069,9,2709.7000000000003,301.0777777777778,9,32516.399999999998
17070,1,304.24,304.24,1,3650.88
17071,9,2429.03,269.89222222222224,9,29148.36
17073,4,1446.09,361.5225,4,17353.079999999998
17075,4,834.12,208.53,4,10009.44
17076,3,841.0799999999999,280.35999999999996,3,10092.96
17078,2,378.2,189.1,2,4538.4
17079,1,118.80000000000001,118.80000000000001,1,1425.6000000000001
17080,2,287.62,143.81,2,3451.44
17081,2,288.91,144.455,2,3466.92
17082,2,2003.85,1001.925,2,24046.199999999997
17083,3,1405.78,468.5933333333333,3,16869.36
17084,2,2747.9900000000002,1373.9950000000001,2,32975.880000000005
17085,5,1562.4,312.48,5,18748.800000000003
17086,6,2050.08,341.68,6,24600.96
17088,4,1991.01,497.7525,4,23892.12
17090,7,1974.65,282.09285714285716,7,23695.800000000003
17091,9,3827.76,425.3066666666667,9,45933.12
17092,4,1774.03,443.5075,4,21288.36
17094,1,302.0,302.0,1,3624.0
17095,3,1324.16,441.3866666666667,3,15889.920000000002
17096,4,1022.13,255.5325,4,12265.56
17097,8,954.42,119.3025,8,11453.039999999999
17100,2,971.74,485.87,2,11660.880000000001
17101,4,1621.73,405.4325,4,19460.760000000002
17102,1,25.5,25.5,1,306.0
17105,2,665.78,332.89,2,7989.36
17107,6,10797.48,1799.58,6,129569.76
17109,6,881.29,146.88166666666666,6,10575.48
17110,1,163.29999999999998,163.29999999999998,1,1959.6
17111,1,231.61,231.61,1,2779.32
17114,8,801.12,100.14,8,9613.44
17115,3,837.5,279.1666666666667,3,10050.0
17117,1,116.19999999999999,116.19999999999999,1,1394.3999999999999
17118,1,157.02,157.02,1,1884.2400000000002
17119,2,606.91,303.455,2,7282.92
17120,1,307.46,307.46,1,3689.5199999999995
17122,1,138.32,138.32,1,1659.84
17123,1,345.29999999999995,345.29999999999995,1,4143.599999999999
17124,1,294.24,294.24,1,3530.88
17125,1,230.5,230.5,1,2766.0
17126,5,989.45,197.89000000000001,5,11873.400000000001
17128,1,157.09,157.09,1,1885.08
17131,5,2463.17,492.634,5,29558.04
17133,7,4892.240000000001,698.8914285714287,7,58706.880000000005
17134,2,413.2,206.6,2,4958.4
17135,7,1139.73,162.81857142857143,7,13676.76
17138,1,380.5,380.5,1,4566.0
17139,12,10650.77,887.5641666666667,12,127809.24
17140,1,454.12,454.12,1,5449.4400000000005
17142,1,579.0,579.0,1,6948.0
17144,2,984.57,492.285,2,11814.84
17146,3,749.78,249.92666666666665,3,8997.36
17147,4,1714.59,428.6475,4,20575.079999999998
17148,1,124.88,124.88,1,1498.56
17152,3,1689.5,563.1666666666666,3,20274.0
17153,1,213.78,213.78,1,2565.36
17154,1,329.34,329.34,1,3952.08
17155,2,251.70000000000002,125.85000000000001,2,3020.4
17157,2,319.0,159.5,2,3828.0
17158,3,1266.97,422.3233333333333,3,15203.64
17159,3,1538.88,512.96,3,18466.56
17160,6,3518.03,586.3383333333334,6,42216.36
17162,10,1715.46,171.546,10,20585.52
17163,2,293.1,146.55,2,3517.2000000000003
17164,7,2467.35,352.4785714285714,7,29608.199999999997
17165,1,158.68,158.68,1,1904.16
17166,2,206.34,103.17,2,2476.08
17169,2,835.78,417.89,2,10029.36
17171,1,224.91,224.91,1,2698.92
17172,1,317.76,317.76,1,3813.12
17173,8,3766.6,470.825,8,45199.2
17174,1,59.9,59.9,1,718.8
17175,4,1443.69,360.9225,4,17324.28
17176,1,306.13,306.13,1,3673.56
17179,3,711.79,237.26333333333332,3,8541.48
17180,4,783.97,195.9925,4,9407.64
17181,2,239.92000000000002,119.96000000000001,2,2879.04
17183,6,3347.31,557.885,6,40167.72
17186,2,144.0,72.0,2,1728.0
17187,1,203.95,203.95,1,2447.3999999999996
17188,7,2474.23,353.4614285714286,7,29690.760000000002
17189,2,383.75,191.875,2,4605.0
17190,2,444.74,222.37,2,5336.88
17191,7,2093.68,299.09714285714284,7,25124.159999999996
17193,7,1699.3000000000002,242.7571428571429,7,20391.600000000002
17194,2,262.62,131.31,2,3151.44
17197,1,1013.01,1013.01,1,12156.119999999999
17198,3,692.22,230.74,3,8306.64
17201,1,289.78,289.78,1,3477.3599999999997
17203,6,3560.08,593.3466666666667,6,42720.96
17204,4,1564.56,391.14,4,18774.72
17205,1,384.08,384.08,1,4608.96
17206,1,204.24,204.24,1,2450.88
17211,8,2317.2200000000003,289.65250000000003,8,27806.640000000003
17212,1,226.85,226.85,1,2722.2
17213,7,2781.23,397.31857142857143,7,33374.76
17214,6,1059.1200000000001,176.52,6,12709.440000000002
17217,1,113.5,113.5,1,1362.0
17218,10,1951.97,195.197,10,23423.64
17219,1,114.23,114.23,1,1370.76
17220,14,3187.55,227.68214285714288,14,38250.600000000006
17221,2,334.48,167.24,2,4013.76
17222,1,328.65,328.65,1,3943.7999999999997
17223,2,416.89,208.445,2,5002.68
17226,1,393.49,393.49,1,4721.88
17227,6,939.32,156.55333333333334,6,11271.84
17228,8,1906.09,238.26125,8,22873.079999999998
17229,2,318.76,159.38,2,3825.12
17230,8,3638.41,454.80125,8,43660.92
17231,10,3124.72,312.472,10,37496.64
17232,2,417.77,208.885,2,5013.24
17233,1,190.88,190.88,1,2290.56
17234,1,149.89000000000001,149.89000000000001,1,1798.6800000000003
17235,2,550.06,275.03,2,6600.719999999999
17236,6,916.13,152.68833333333333,6,10993.56
17237,2,314.69,157.345,2,3776.2799999999997
17238,17,3719.1,218.7705882352941,17,44629.2
17239,1,382.5,382.5,1,4590.0
17242,2,1135.04,567.52,2,13620.48
17243,26,8540.05,328.4634615384615,26,102480.59999999999
17244,1,954.9,954.9,1,11458.8
17245,1,171.45,171.45,1,2057.3999999999996
17247,1,280.09000000000003,280.09000000000003,1,3361.0800000000004
17248,1,318.65,318.65,1,3823.7999999999997
17250,2,381.97,190.985,2,4583.64
17251,1,269.83,269.83,1,3237.96
17252,2,348.91,174.455,2,4186.92
17253,1,178.26,178.26,1,2139.12
17254,2,271.19,135.595,2,3254.2799999999997
17255,2,291.48,145.74,2,3497.76
17256,2,240.0,120.0,2,2880.0
17259,2,581.23,290.615,2,6974.76
17262,5,1253.3600000000001,250.67200000000003,5,15040.320000000002
17263,1,63.440000000000005,63.440000000000005,1,761.2800000000001
17265,2,550.01,275.005,2,6600.12
17266,3,296.58,98.86,3,3558.96
17267,2,317.2,158.6,2,3806.3999999999996
17268,4,763.64,190.91,4,9163.68
17272,4,2148.63,537.1575,4,25783.56
17274,1,107.82,107.82,1,1293.84
17277,2,1065.3500000000001,532.6750000000001,2,12784.2
17278,1,246.04,246.04,1,2952.48
17279,1,187.82999999999998,187.82999999999998,1,2253.96
17282,3,1685.46,561.82,3,20225.52
17284,6,1647.48,274.58,6,19769.760000000002
17286,1,151.37,151.37,1,1816.44
17287,7,1049.06,149.8657142857143,7,12588.72
17288,7,1417.63,202.51857142857145,7,17011.56
17289,3,931.02,310.34,3,11172.24
17290,2,513.01,256.505,2,6156.12
17291,1,550.8000000000001,550.8000000000001,1,6609.6
17293,9,1854.06,206.00666666666666,9,22248.72
17295,3,547.0,182.33333333333334,3,6564.0
17297,1,128.18,128.18,1,1538.16
17298,2,498.42,249.21,2,5981.04
17299,4,656.61,164.1525,4,7879.32
17301,1,163.24,163.24,1,1958.88
17302,5,1135.63,227.12600000000003,5,13627.560000000001
17303,1,250.04,250.04,1,3000.48
17306,19,8631.31,454.2794736842105,19,103575.72
17309,1,82.75,82.75,1,993.0
17311,2,1384.85,692.425,2,16618.199999999997
17312,3,644.3,214.76666666666665,3,7731.599999999999
17313,1,2328.84,2328.84,1,27946.08
17314,8,2527.92,315.99,8,30335.04
17315,38,6281.23,165.29552631578946,38,75374.76
17317,3,2600.34,866.7800000000001,3,31204.08
17320,3,1200.6200000000001,400.2066666666667,3,14407.440000000002
17321,2,657.16,328.58,2,7885.92
17323,7,906.52,129.50285714285715,7,10878.240000000002
17324,4,986.48,246.62,4,11837.76
17325,1,96.8,96.8,1,1161.6
17329,2,523.11,261.555,2,6277.32
17330,2,363.9,181.95,2,4366.799999999999
17331,1,175.2,175.2,1,2102.3999999999996
17333,1,494.25,494.25,1,5931.0
17334,2,307.02,153.51,2,3684.24
17337,4,1981.06,495.265,4,23772.72
17338,8,6493.54,811.6925,8,77922.48
17339,2,243.36,121.68,2,2920.32
17340,11,12353.29,1123.0263636363636,11,148239.47999999998
17341,3,682.29,227.42999999999998,3,8187.48
17343,1,193.64,193.64,1,2323.68
17344,1,157.62,157.62,1,1891.44
17345,4,519.6899999999999,129.92249999999999,4,6236.279999999999
17346,15,2622.88,174.85866666666666,15,31474.56
17347,1,228.96,228.96,1,2747.52
17348,5,1156.6,231.32,5,13879.199999999999
17349,1,98.25,98.25,1,1179.0
17350,4,1281.32,320.33,4,15375.84
17351,3,587.15,195.71666666666667,3,7045.799999999999
17353,2,1740.0,870.0,2,20880.0
17354,1,1393.06,1393.06,1,16716.72
17356,1,178.22,178.22,1,2138.64
17357,2,384.39,192.195,2,4612.68
17358,2,360.81,180.405,2,4329.72
17359,1,127.86,127.86,1,1534.32
17360,3,568.24,189.41333333333333,3,6818.88
17361,3,488.2,162.73333333333332,3,5858.4
17362,2,312.23,156.115,2,3746.76
17364,11,4462.68,405.69818181818187,11,53552.16
17365,8,4767.36,595.92,8,57208.31999999999
17367,1,167.55,167.55,1,2010.6000000000001
17368,8,1878.87,234.85875,8,22546.44
17370,4,446.18,111.545,4,5354.16
17371,3,418.4,139.46666666666667,3,5020.799999999999
17372,8,1337.18,167.1475,8,16046.16
17373,4,646.92,161.73,4,7763.039999999999
17374,2,495.77,247.885,2,5949.24
17375,3,400.1,133.36666666666667,3,4801.200000000001
17376,2,203.2,101.6,2,2438.3999999999996
17377,20,4058.32,202.916,20,48699.84
17379,1,389.71999999999997,389.71999999999997,1,4676.639999999999
17381,29,20275.61,699.1589655172414,29,243307.32
17382,1,65.4,65.4,1,784.8000000000001
17383,1,193.39000000000001,193.39000000000001,1,2320.6800000000003
17384,2,336.4,168.2,2,4036.7999999999997
17385,1,256.11,256.11,1,3073.32
17386,6,2686.42,447.7366666666667,6,32237.04
17387,2,746.81,373.405,2,8961.72
17388,4,1259.56,314.89,4,15114.72
17389,34,31833.68,936.2847058823529,34,382004.16000000003
17391,2,508.8,254.4,2,6105.6
17392,2,417.27,208.635,2,5007.24
17394,1,203.86999999999998,203.86999999999998,1,2446.4399999999996
17396,8,7330.8,916.35,8,87969.6
17397,2,681.41,340.705,2,8176.92
17398,3,653.38,217.79333333333332,3,7840.5599999999995
17400,5,2097.84,419.56800000000004,5,25174.08
17402,13,2633.85,202.60384615384615,13,31606.199999999997
17403,1,263.92,263.92,1,3167.04
17404,15,31906.82,2127.1213333333335,15,382881.84
17405,3,1031.41,343.80333333333334,3,12376.920000000002
17406,3,2184.42,728.14,3,26213.04
17408,1,32.65,32.65,1,391.79999999999995
17409,2,771.85,385.925,2,9262.2
17410,5,1214.72,242.94400000000002,5,14576.64
17411,3,778.94,259.6466666666667,3,9347.28
17412,7,1258.06,179.72285714285712,7,15096.72
17414,2,778.0,389.0,2,9336.0
17415,1,507.84,507.84,1,6094.08
17416,7,6893.42,984.7742857142857,7,82721.04000000001
17418,2,463.46000000000004,231.73000000000002,2,5561.52
17419,12,4226.57,352.21416666666664,12,50718.84
17420,3,598.83,199.61,3,7185.960000000001
17422,6,1979.37,329.895,6,23752.44
17423,2,698.41,349.205,2,8380.92
17425,2,759.17,379.585,2,9110.039999999999
17426,6,5037.26,839.5433333333334,6,60447.12
17427,1,100.8,100.8,1,1209.6
17428,28,17256.85,616.3160714285714,28,207082.19999999998
17429,3,524.9200000000001,174.97333333333336,3,6299.040000000001
17430,2,265.76,132.88,2,3189.12
17431,1,403.3,403.3,1,4839.6
17432,2,365.76,182.88,2,4389.12
17433,1,303.15999999999997,303.15999999999997,1,3637.9199999999996
17434,7,2373.82,339.1171428571429,7,28485.840000000004
17436,2,216.29999999999998,108.14999999999999,2,2595.6
17438,1,388.45000000000005,388.45000000000005,1,4661.400000000001
17440,3,186.42000000000002,62.14000000000001,3,2237.04
17442,6,2248.56,374.76,6,26982.72
17443,1,534.24,534.24,1,6410.88
17444,3,2940.04,980.0133333333333,3,35280.479999999996
17446,2,120.9,60.45,2,1450.8000000000002
17447,2,541.53,270.765,2,6498.36
17449,7,2519.21,359.88714285714286,7,30230.52
17450,46,194390.79,4225.886739130435,46,2332689.48
17451,7,1721.4,245.91428571428574,7,20656.800000000003
17453,2,486.71999999999997,243.35999999999999,2,5840.639999999999
17454,4,517.53,129.3825,4,6210.36
17455,1,131.7,131.7,1,1580.3999999999999
17456,1,249.86,249.86,1,2998.32
17457,5,1737.7,347.54,5,20852.4
17458,1,316.5,316.5,1,3798.0
17459,2,657.3,328.65,2,7887.599999999999
17460,6,622.4300000000001,103.73833333333334,6,7469.160000000001
17461,3,735.82,245.27333333333334,3,8829.84
17462,2,675.69,337.845,2,8108.280000000001
17463,5,1875.86,375.17199999999997,5,22510.32
17464,1,289.96000000000004,289.96000000000004,1,3479.5200000000004
17466,2,763.28,381.64,2,9159.36
17468,2,137.0,68.5,2,1644.0
17469,5,1870.97,374.194,5,22451.64
17470,5,1125.07,225.01399999999998,5,13500.84
17472,3,697.54,232.51333333333332,3,8370.48
17475,1,194.37,194.37,1,2332.44
17480,1,511.82,511.82,1,6141.84
17481,4,1255.59,313.8975,4,15067.079999999998
17483,3,414.04,138.01333333333335,3,4968.480000000001
17486,1,396.87,396.87,1,4762.4400000000005
17489,2,376.64,188.32,2,4519.68
17490,7,2092.32,298.90285714285716,7,25107.840000000004
17491,10,3558.87,355.887,10,42706.44
17492,1,374.57,374.57,1,4494.84
17495,2,497.56,248.78,2,5970.72
17496,1,271.05,271.05,1,3252.6000000000004
17498,1,272.22,272.22,1,3266.6400000000003
17499,1,622.88,622.88,1,7474.5599999999995
17500,3,1138.0,379.3333333333333,3,13656.0
17501,2,288.6,144.3,2,3463.2000000000003
17502,4,689.1,172.275,4,8269.2
17503,2,558.96,279.48,2,6707.52
17504,9,2997.0299999999997,333.00333333333333,9,35964.36
17505,2,1145.84,572.92,2,13750.079999999998
17506,1,302.2,302.2,1,3626.3999999999996
17507,2,605.58,302.79,2,7266.960000000001
17508,1,387.31,387.31,1,4647.72
17509,8,6083.64,760.455,8,73003.68000000001
17510,1,308.48,308.48,1,3701.76
17511,31,91062.38,2937.496129032258,31,1092748.56
17512,10,2924.9900000000002,292.499,10,35099.880000000005
17513,1,513.2,513.2,1,6158.400000000001
17514,1,208.65,208.65,1,2503.8
17515,4,639.02,159.755,4,7668.24
17516,5,764.88,152.976,5,9178.56
17517,1,153.94,153.94,1,1847.28
17519,6,1844.02,307.33666666666664,6,22128.239999999998
17520,1,546.81,546.81,1,6561.719999999999
17521,3,723.2099999999999,241.06999999999996,3,8678.519999999999
17522,5,1070.71,214.142,5,12848.52
17523,4,652.74,163.185,4,7832.88
17524,1,145.0,145.0,1,1740.0
17525,1,422.70000000000005,422.70000000000005,1,5072.400000000001
17526,4,1195.8999999999999,298.97499999999997,4,14350.8
17527,4,939.37,234.8425,4,11272.44
17528,8,3628.5,453.5625,8,43542.0
17530,10,2367.12,236.712,10,28405.44
17531,1,296.7,296.7,1,3560.3999999999996
17534,1,223.36,223.36,1,2680.32
17535,1,164.4,164.4,1,1972.8000000000002
17536,1,76.5,76.5,1,918.0
17537,2,887.67,443.835,2,10652.039999999999
17538,1,98.42,98.42,1,1181.04
17540,2,578.9,289.45,2,6946.799999999999
17542,1,170.75,170.75,1,2049.0
17545,3,642.32,214.10666666666668,3,7707.84
17548,1,103.3,103.3,1,1239.6
17549,2,148.86,74.43,2,1786.3200000000002
17550,3,267.16,89.05333333333334,3,3205.92
17551,1,290.34,290.34,1,3484.08
17552,4,930.41,232.6025,4,11164.92
17553,1,1487.6,1487.6,1,17851.199999999997
17554,5,1952.45,390.49,5,23429.4
17555,2,480.31,240.155,2,5763.72
17556,1,157.9,157.9,1,1894.8000000000002
17557,3,541.46,180.48666666666668,3,6497.52
17560,5,854.95,170.99,5,10259.400000000001
17561,1,165.12,165.12,1,1981.44
17562,7,1122.38,160.34,7,13468.560000000001
17564,3,454.01,151.33666666666667,3,5448.12
17566,2,869.77,434.885,2,10437.24
17567,8,4331.48,541.435,8,51977.759999999995
17569,1,344.14,344.14,1,4129.68
17571,4,1425.67,356.4175,4,17108.04
17572,4,226.75000000000003,56.68750000000001,4,2721.0000000000005
17573,3,380.6,126.86666666666667,3,4567.200000000001
17574,1,185.65,185.65,1,2227.8
17576,19,3564.83,187.62263157894736,19,42777.96
17578,1,143.45999999999998,143.45999999999998,1,1721.5199999999998
17579,3,448.90000000000003,149.63333333333335,3,5386.800000000001
17580,3,215.72,71.90666666666667,3,2588.64
17581,25,11025.24,441.0096,25,132302.88
17582,1,175.27,175.27,1,2103.2400000000002
17584,2,1242.3,621.15,2,14907.599999999999
17585,4,1116.68,279.17,4,13400.16
17588,3,1240.2,413.40000000000003,3,14882.400000000001
17589,4,2404.17,601.0425,4,28850.04
17590,3,1468.02,489.34,3,17616.239999999998
17591,7,2203.67,314.81,7,26444.04
17593,5,3923.86,784.772,5,47086.32
17594,2,993.18,496.59,2,11918.16
17595,2,386.69,193.345,2,4640.28
17596,7,2806.69,400.9557142857143,7,33680.28
17597,1,2044.3700000000001,2044.3700000000001,1,24532.440000000002
17600,1,161.67000000000002,161.67000000000002,1,1940.0400000000002
17601,1,116.00999999999999,116.00999999999999,1,1392.12
17602,6,5054.42,842.4033333333333,6,60653.04
17603,1,394.72,394.72,1,4736.64
17604,2,309.36,154.68,2,3712.32
17608,2,191.99,95.995,2,2303.88
17609,5,1105.78,221.156,5,13269.36
17611,15,3961.12,264.07466666666664,15,47533.44
17612,6,2048.45,341.4083333333333,6,24581.399999999998
17613,14,4544.55,324.6107142857143,14,54534.600000000006
17614,1,386.32,386.32,1,4635.84
17615,3,329.6,109.86666666666667,3,3955.2000000000003
17616,3,571.1999999999999,190.39999999999998,3,6854.4
17618,3,930.28,310.0933333333333,3,11163.36
17619,1,214.37,214.37,1,2572.44
17620,1,81.44,81.44,1,977.28
17621,3,1379.9,459.9666666666667,3,16558.800000000003
17623,1,527.0500000000001,527.0500000000001,1,6324.6
17624,2,843.48,421.74,2,10121.76
17625,4,2020.4,505.1,4,24244.800000000003
17628,1,75.75,75.75,1,909.0
